@relation ionosphere

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute var_0030 real
@attribute var_0031 real
@attribute class {0, 1}

@data
0.903135, 0.565345, 0.865305, 0.621615, 0.823075, 0.59519, 0.684615, 0.727885, 0.723965, 0.732195, 0.625, 0.78654, 0.62596, 0.685575, 0.576075, 0.759385, 0.45096, 0.7875, 0.48269, 0.714425, 0.45572, 0.72212, 0.425285, 0.70003, 0.4003, 0.67488, 0.38084, 0.647705, 0.36683, 0.61948, 0.38077, 0.65577, 0
1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1
0.987335, 0.56541, 0.9706, 0.60018, 0.943915, 0.66124, 0.945045, 0.663555, 0.92775, 0.726085, 0.86149, 0.76142, 0.84973, 0.7941, 0.79274, 0.834465, 0.744345, 0.85199, 0.721225, 0.840795, 0.676445, 0.87811, 0.63416, 0.88105, 0.584065, 0.892705, 0.537485, 0.902195, 0.48519, 0.88851, 0.448555, 0.87121, 0
0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 1
0.96154, 0.577255, 0.931995, 0.648785, 0.86291, 0.68395, 0.85294, 0.78415, 0.787245, 0.813595, 0.71635, 0.87338, 0.658525, 0.838485, 0.59564, 0.88409, 0.52343, 0.880855, 0.43968, 0.884845, 0.407605, 0.856635, 0.353545, 0.82854, 0.30601, 0.792765, 0.266005, 0.750655, 0.23427, 0.70366, 0.218845, 0.675475, 0
0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 1
0.94402, 0.69069, 0.82963, 0.847155, 0.64574, 0.93946, 0.46637, 0.950675, 0.302015, 0.902205, 0.17713, 0.78251, 0.0852, 0.63453, 0.1053, 0.458975, 0.1861, 0.34529, 0.266815, 0.221975, 0.417755, 0.17831, 0.54781, 0.194725, 0.65203, 0.25804, 0.716135, 0.35081, 0.735145, 0.452695, 0.71076, 0.56278, 0
1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1
0.867615, 0.308535, 0.900755, 0.55139, 0.89413, 0.57633, 0.7779, 0.52626, 1.0, 0.606125, 0.859735, 0.64477, 0.84399, 0.664625, 0.74836, 0.586435, 0.821665, 0.485775, 0.786995, 0.71264, 0.7656, 0.72436, 0.97265, 0.787745, 0.72087, 0.741, 0.562365, 1.0, 0.67535, 0.748605, 0.65294, 0.749155, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
0.973245, 0.50446, 0.986435, 0.4987, 0.99461, 0.50186, 0.979005, 0.50799, 0.97027, 0.51765, 0.986065, 0.523595, 0.993125, 0.50929, 0.971385, 0.535675, 0.992755, 0.49647, 0.98885, 0.5249, 0.98179, 0.53549, 0.96637, 0.540505, 0.976215, 0.52178, 0.987365, 0.50409, 0.989225, 0.535305, 1.0, 0.4987, 0
1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 1
0.75233, 0.4155, 0.85721, 0.507565, 0.855315, 0.51129, 0.840325, 0.50641, 0.673075, 0.52797, 0.84525, 0.521965, 0.840505, 0.52529, 0.835115, 0.52846, 0.817015, 0.47669, 0.822515, 0.53428, 0.815385, 0.536905, 0.920165, 0.590325, 0.799675, 0.54152, 0.69114, 0.5338, 0.78233, 0.54523, 0.77316, 0.54673, 0
0.843645, 1.0, 0.959865, 0.119565, 0.908865, 0.52174, 0.880435, 0.55351, 0.933945, 0.86873, 0.850335, 0.591135, 0.8796, 0.56856, 0.96739, 0.37458, 0.85368, 0.593645, 0.824415, 0.62291, 0.801005, 0.887125, 1.0, 0.23077, 0.94631, 0.61108, 0.85535, 0.76923, 1.0, 0.46739, 0.78261, 0.619565, 1
0.88148, 0.46111, 1.0, 0.35185, 1.0, 0.071295, 0.9, 0.530555, 0.72778, 0.28611, 1.0, 0.437095, 1.0, 0.082405, 0.746295, 0.50926, 0.91111, 0.47037, 0.991075, 0.40031, 1.0, 0.610185, 0.84815, 0.367595, 0.96074, 0.377255, 0.894445, 0.510185, 0.93746, 0.364475, 1.0, 0.214815, 0
0.692605, 0.57782, 0.706225, 0.536965, 0.632295, 0.620625, 0.61673, 0.56615, 0.597275, 0.62646, 0.62257, 0.684825, 0.544745, 0.614785, 0.480545, 0.684825, 0.52529, 0.624515, 0.624515, 0.54864, 0.53891, 0.649805, 0.48753, 0.64241, 0.46988, 0.63128, 0.42607, 0.57393, 0.453305, 0.65564, 0.40467, 0.64397, 1
0.7877, 0.484125, 0.87599, 0.473215, 0.80754, 0.49405, 0.76984, 0.516865, 0.80853, 0.549605, 0.795635, 0.488095, 0.81349, 0.50595, 0.854165, 0.512895, 0.801585, 0.507935, 0.739085, 0.48611, 0.795635, 0.51885, 0.75, 0.51984, 0.806455, 0.493815, 0.80853, 0.43254, 0.844245, 0.493055, 0.8125, 0.484125, 0
0.53202, 0.423645, 0.477835, 0.529555, 0.54187, 0.487685, 0.49261, 0.593595, 0.53202, 0.5, 0.561575, 0.45074, 0.529555, 0.5, 0.50985, 0.48522, 0.43596, 0.39655, 0.534485, 0.50739, 0.534485, 0.51478, 0.53941, 0.58128, 0.640395, 0.47537, 0.470445, 0.4532, 0.522165, 0.527095, 0.536945, 0.445815, 1
0.809285, 0.55425, 0.85347, 0.465325, 0.85179, 0.50839, 0.871365, 0.50112, 0.855145, 0.57886, 0.85794, 0.49888, 0.89877, 0.533, 0.918345, 0.417225, 0.8434, 0.4547, 0.81264, 0.49329, 0.80481, 0.558725, 0.856265, 0.45246, 0.849225, 0.491635, 0.816555, 0.52405, 0.894295, 0.474275, 0.826065, 0.47651, 0
0.62658, 0.679745, 0.5, 0.5, 0.3519, 0.0, 0.5, 0.5, 0.537975, 0.46329, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.503795, 0.840505, 0.4, 0.668355, 0.4481, 0.67848, 0.52785, 0.0, 0.5, 0.5, 0.531645, 0.0, 0.5, 0.5, 1
0.940515, 0.495715, 0.94909, 0.487675, 0.970525, 0.49089, 0.945875, 0.436225, 0.91104, 0.44534, 0.944265, 0.505895, 0.95391, 0.431405, 0.93569, 0.469455, 0.95391, 0.48821, 0.93998, 0.427115, 0.914255, 0.437835, 0.950695, 0.402465, 0.941225, 0.425485, 0.92176, 0.43569, 0.94212, 0.40729, 0.958735, 0.415865, 0
0.71354, 0.25, 0.5, 0.5, 0.5, 0.5, 0.73229, 0.75521, 0.79479, 0.510415, 0.5, 0.5, 0.5, 0.5, 0.58229, 0.272915, 0.795835, 0.408335, 0.5, 0.5, 0.5, 0.5, 0.99375, 0.295835, 0.0, 0.0, 0.360415, 0.121875, 0.5, 0.5, 0.5, 0.5, 1
0.944265, 0.508155, 0.960035, 0.506525, 0.96221, 0.506795, 0.945895, 0.448885, 0.950515, 0.45786, 0.9652, 0.494835, 0.96547, 0.45541, 0.930125, 0.474715, 0.947255, 0.47988, 0.94209, 0.43937, 0.944535, 0.440455, 0.9149, 0.42931, 0.932265, 0.44096, 0.92768, 0.434745, 0.91762, 0.43774, 0.93393, 0.438825, 0
0.5, 0.5, 1.0, 0.564445, 0.94222, 0.49, 0.5, 0.5, 1.0, 0.28778, 1.0, 0.59778, 1.0, 0.473335, 1.0, 0.09222, 0.5, 0.5, 1.0, 0.48, 1.0, 0.406665, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 1.0, 0.55889, 0.953335, 0.45222, 1
0.905715, 0.51857, 0.925715, 0.499285, 0.895, 0.50357, 0.897855, 0.47857, 0.937855, 0.5, 0.927855, 0.46643, 0.932145, 0.50143, 0.914285, 0.472855, 0.905, 0.440715, 0.884285, 0.457855, 0.92143, 0.475, 0.885, 0.465715, 0.90799, 0.456655, 0.912855, 0.447855, 0.907145, 0.475, 0.910715, 0.424285, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 0.77586, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
0.74935, 0.50909, 0.715585, 0.45195, 0.753245, 0.47922, 0.75065, 0.54805, 0.723375, 0.52987, 0.77922, 0.44026, 0.75844, 0.48182, 0.763635, 0.47013, 0.776625, 0.494805, 0.742855, 0.483115, 0.745455, 0.494805, 0.796105, 0.5, 0.766075, 0.4836, 0.715585, 0.516885, 0.772725, 0.472725, 0.794805, 0.457145, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
1.0, 0.75, 1.0, 0.625, 0.625, 1.0, 0.584255, 0.9559, 0.43332, 0.90227, 0.329465, 0.803965, 0.2809, 0.68928, 0.281685, 0.583545, 0.31662, 0.50339, 0.367615, 0.454875, 0.41911, 0.43518, 0.46109, 0.43628, 0.489555, 0.44879, 0.505165, 0.46482, 0.51112, 0.47929, 0.511245, 0.489915, 0
0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 1.0, 0.444445, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1
0.93524, 0.690135, 0.820495, 0.84606, 0.656735, 0.933125, 0.480335, 0.9537, 0.289135, 0.89673, 0.147195, 0.7578, 0.094755, 0.613675, 0.09432, 0.437305, 0.16263, 0.30949, 0.30833, 0.185695, 0.434935, 0.14619, 0.57776, 0.167895, 0.69272, 0.24216, 0.762865, 0.350515, 0.781195, 0.47031, 0.7573, 0.583225, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 1.0, 0.686665, 0.44, 0.44, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 1.0, 0.613335, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1
0.940895, 0.717455, 0.797865, 0.888275, 0.59836, 0.972685, 0.379485, 0.96272, 0.18737, 0.856285, 0.067785, 0.66826, 0.03808, 0.47331, 0.11322, 0.276465, 0.26525, 0.133575, 0.448815, 0.088915, 0.63192, 0.11215, 0.77992, 0.22045, 0.860735, 0.377835, 0.86239, 0.547995, 0.790685, 0.694575, 0.673745, 0.78828, 0
0.66417, 0.5126, 0.57618, 0.60639, 0.574595, 0.870015, 0.37147, 0.96162, 0.44844, 0.5969, 0.19324, 0.62893, 0.029735, 0.472955, 0.434415, 0.428355, 0.348425, 0.276925, 0.442955, 0.072015, 0.51334, 0.38607, 0.63971, 0.468525, 0.668685, 0.44062, 0.638285, 0.442955, 0.57539, 0.56648, 0.560985, 0.60234, 0
0.917135, 0.695605, 0.7702, 0.892895, 0.56163, 0.94701, 0.333895, 0.91789, 0.14957, 0.79782, 0.06689, 0.609545, 0.07779, 0.37918, 0.20143, 0.19053, 0.40323, 0.061065, 0.562195, 0.05468, 0.755545, 0.13773, 0.895715, 0.36133, 0.91504, 0.54359, 0.83296, 0.745395, 0.68771, 0.850055, 0.480085, 0.89722, 0
0.811675, 0.48255, 0.795425, 0.502405, 0.802045, 0.462695, 0.815885, 0.504815, 0.812275, 0.462695, 0.83514, 0.5361, 0.81468, 0.45788, 0.837545, 0.54573, 0.83574, 0.5, 0.794825, 0.55054, 0.7503, 0.515645, 0.829725, 0.570395, 0.802315, 0.510095, 0.75692, 0.52226, 0.808665, 0.495185, 0.80686, 0.45427, 0
0.872245, 0.48805, 0.85386, 0.516545, 0.861215, 0.58456, 0.89614, 0.538605, 0.90717, 0.71967, 0.818935, 0.502755, 0.85386, 0.608455, 1.0, 0.53033, 0.805145, 0.525735, 0.837315, 0.52114, 0.76011, 0.375, 0.86489, 0.420955, 0.808635, 0.53562, 0.65441, 0.5432, 0.77958, 0.53729, 0.80147, 0.608455, 0
0.80769, 0.594615, 0.890785, 0.5089, 0.88743, 0.513235, 0.825385, 0.44846, 0.88769, 0.54, 0.869805, 0.5253, 0.86161, 0.52888, 0.843075, 0.455385, 0.80846, 0.58154, 0.831165, 0.537865, 0.81939, 0.540205, 0.80077, 0.463845, 0.794015, 0.543835, 0.775385, 0.62846, 0.766945, 0.546035, 0.753045, 0.54661, 0
0.841585, 0.526875, 0.924015, 0.50101, 0.921705, 0.501505, 0.9215, 0.549505, 0.879065, 0.52051, 0.90946, 0.502925, 0.90369, 0.503365, 0.90311, 0.437765, 0.889675, 0.48232, 0.881825, 0.504545, 0.873175, 0.50489, 0.89816, 0.478785, 0.85412, 0.50548, 0.811175, 0.55799, 0.83312, 0.50595, 0.822035, 0.506135, 0
0.75, 0.5, 0.69348, 0.552175, 0.74565, 0.53261, 0.734785, 0.480435, 0.67826, 0.436955, 0.72826, 0.523915, 0.752175, 0.513045, 0.67826, 0.597825, 0.71087, 0.573915, 0.71087, 0.486955, 0.66087, 0.44348, 0.736955, 0.49565, 0.708945, 0.53454, 0.69348, 0.519565, 0.676085, 0.573915, 0.723915, 0.586955, 0
0.89915, 0.547085, 0.890645, 0.60328, 0.85814, 0.64034, 0.8466, 0.70626, 0.829585, 0.75061, 0.78949, 0.80407, 0.74605, 0.792225, 0.66677, 0.839305, 0.647935, 0.81774, 0.547995, 0.84052, 0.51033, 0.86118, 0.45626, 0.815915, 0.440375, 0.80348, 0.40887, 0.780075, 0.37242, 0.758505, 0.363305, 0.712335, 0
1.0, 0.54901, 1.0, 0.625505, 0.99195, 0.66522, 0.901825, 0.7651, 0.874885, 0.801485, 0.784685, 0.85971, 0.776555, 0.870395, 0.64726, 0.910965, 0.605685, 0.898885, 0.548545, 0.91081, 0.49133, 0.89935, 0.42428, 0.87798, 0.385805, 0.845935, 0.341435, 0.80474, 0.298545, 0.77261, 0.285925, 0.72267, 0
0.94705, 0.567125, 0.935005, 0.657715, 0.89448, 0.71694, 0.81694, 0.799875, 0.770015, 0.85508, 0.698495, 0.880805, 0.62133, 0.897615, 0.54567, 0.89799, 0.454205, 0.881305, 0.398995, 0.83463, 0.348685, 0.81305, 0.29724, 0.752445, 0.268925, 0.703765, 0.24843, 0.63626, 0.235885, 0.59586, 0.25596, 0.52986, 0
0.973155, 0.58749, 0.95473, 0.665715, 0.92548, 0.7498, 0.86839, 0.81921, 0.796075, 0.86919, 0.74349, 0.91807, 0.652295, 0.953325, 0.589795, 0.967145, 0.496495, 0.965545, 0.4056, 0.946915, 0.334885, 0.91246, 0.26733, 0.88241, 0.207185, 0.831675, 0.160355, 0.76282, 0.123395, 0.71244, 0.09395, 0.63046, 0
0.958835, 0.59099, 0.93045, 0.677715, 0.864365, 0.728735, 0.802125, 0.849325, 0.75188, 0.87461, 0.6805, 0.908975, 0.57832, 0.91779, 0.50198, 0.92605, 0.41805, 0.889265, 0.32002, 0.880965, 0.284565, 0.826925, 0.2343, 0.76943, 0.19836, 0.70486, 0.177445, 0.63669, 0.17145, 0.568335, 0.17972, 0.52697, 0
0.883135, 0.60553, 0.819675, 0.69056, 0.742045, 0.7625, 0.575, 0.611365, 0.568765, 0.797825, 0.461365, 0.722725, 0.5, 0.74318, 0.362545, 0.71007, 0.21932, 0.68409, 0.317045, 0.59432, 0.297335, 0.53794, 0.307585, 0.483855, 0.33029, 0.43757, 0.3623, 0.40143, 0.40019, 0.37676, 0.44053, 0.36391, 0
0.7947, 0.195365, 0.92715, 0.77649, 0.90563, 0.536425, 0.783115, 0.581125, 0.663905, 0.62086, 0.751655, 0.56126, 0.819535, 0.59934, 0.85927, 0.713575, 0.771525, 0.569535, 0.82616, 0.639075, 0.84437, 0.536425, 0.75936, 0.633265, 0.745065, 0.638435, 0.73108, 0.64287, 0.71742, 0.64662, 0.704105, 0.64971, 0
1.0, 0.556925, 0.850095, 0.43928, 0.90797, 0.548385, 0.855785, 0.505695, 0.780835, 0.4611, 0.84535, 0.56262, 0.79317, 0.519925, 0.765655, 0.48292, 0.84725, 0.58444, 0.86338, 0.536055, 0.66034, 0.52941, 0.766605, 0.686905, 0.74545, 0.589755, 0.5759, 0.66224, 0.720705, 0.594485, 0.780835, 0.5759, 0
0.924215, 0.53397, 0.90281, 0.488505, 0.885155, 0.483505, 0.833625, 0.4669, 0.79791, 0.46167, 0.8363, 0.471145, 0.8213, 0.46781, 0.695995, 0.52265, 0.85627, 0.50697, 0.77985, 0.459805, 0.76715, 0.457735, 0.73519, 0.38589, 0.743295, 0.45436, 0.763065, 0.457315, 0.721385, 0.451895, 0.711115, 0.45096, 0
1.0, 0.540065, 0.983875, 0.49759, 0.983415, 0.49639, 0.9399, 0.480385, 1.0, 0.507095, 0.98093, 0.49282, 0.979735, 0.491645, 0.992485, 0.50501, 0.95576, 0.45576, 0.97508, 0.48818, 0.97318, 0.487045, 0.99082, 0.510015, 0.96886, 0.48483, 1.0, 0.470785, 0.96387, 0.48268, 0.96113, 0.481635, 0
0.73969, 0.438145, 0.71392, 0.438145, 0.850515, 0.304125, 0.86598, 0.53608, 0.631445, 0.391755, 0.747425, 0.579895, 0.726805, 0.44072, 0.71134, 0.53093, 0.75, 0.3634, 0.773195, 0.592785, 0.71134, 0.541235, 0.853095, 0.59794, 0.76698, 0.437765, 0.57732, 0.368555, 0.737115, 0.52062, 0.726805, 0.24227, 0
0.81755, 0.47806, 0.88265, 0.51484, 0.80716, 0.68014, 0.82679, 0.49769, 0.821015, 0.54157, 0.89723, 0.28291, 0.862585, 0.774825, 0.79792, 0.569285, 0.81755, 0.6097, 0.816395, 0.37298, 0.854755, 0.576795, 0.823325, 0.615475, 0.843875, 0.58852, 0.808315, 0.538105, 0.83158, 0.599205, 0.845265, 0.683605, 0
0.75056, 0.48202, 0.80562, 0.50674, 0.79438, 0.507865, 0.79438, 0.51236, 0.83371, 0.497755, 0.858425, 0.476405, 0.832585, 0.504495, 0.786515, 0.51236, 0.823595, 0.46292, 0.78427, 0.570785, 0.78764, 0.48202, 0.732585, 0.52472, 0.78294, 0.50412, 0.7382, 0.48202, 0.773035, 0.55281, 0.80337, 0.45955, 0
0.857605, 0.496765, 0.833335, 0.478965, 0.815535, 0.47411, 0.88997, 0.540455, 0.83657, 0.548545, 0.823625, 0.57929, 0.80097, 0.49029, 0.771845, 0.477345, 0.73463, 0.44984, 0.823625, 0.574435, 0.695795, 0.608415, 0.762135, 0.47249, 0.725525, 0.5002, 0.65696, 0.46602, 0.745955, 0.4466, 0.652105, 0.47411, 0
0.84074, 0.55185, 0.885185, 0.517285, 0.825925, 0.54074, 0.80494, 0.49753, 0.89506, 0.55926, 0.798765, 0.52469, 0.812345, 0.54815, 0.89136, 0.412345, 0.869135, 0.44568, 0.74321, 0.50494, 0.80494, 0.54074, 0.833335, 0.4358, 0.818865, 0.487745, 0.882715, 0.51111, 0.806175, 0.4642, 0.75679, 0.476545, 0
0.80339, 0.48644, 0.835595, 0.52034, 0.764405, 0.477965, 0.75254, 0.518645, 0.85254, 0.461015, 0.78983, 0.48983, 0.7661, 0.538985, 0.82034, 0.55932, 0.784745, 0.488135, 0.7661, 0.50339, 0.857625, 0.48305, 0.764405, 0.48305, 0.78631, 0.50375, 0.79322, 0.498305, 0.794915, 0.48644, 0.750845, 0.5339, 0
0.747575, 0.548545, 0.64806, 0.529125, 0.674755, 0.5, 0.78641, 0.487865, 0.79126, 0.512135, 0.667475, 0.52427, 0.762135, 0.502425, 0.735435, 0.4466, 0.71602, 0.502425, 0.674755, 0.529125, 0.59466, 0.62864, 0.65534, 0.424755, 0.682735, 0.519075, 0.6966, 0.58738, 0.63107, 0.5, 0.686895, 0.49029, 0
0.99411, 0.510935, 0.96551, 0.6705, 0.91952, 0.67611, 0.87353, 0.74453, 0.86792, 0.759395, 0.77538, 0.800895, 0.71565, 0.831185, 0.659, 0.852215, 0.641895, 0.844365, 0.537575, 0.86848, 0.53169, 0.85642, 0.417555, 0.84857, 0.41722, 0.80255, 0.418955, 0.779025, 0.326415, 0.720975, 0.332585, 0.687325, 0
0.989525, 0.57905, 0.95056, 0.676185, 0.910195, 0.742805, 0.8588, 0.82444, 0.794135, 0.868715, 0.701745, 0.91578, 0.6257, 0.92402, 0.5235, 0.927375, 0.439035, 0.898745, 0.3691, 0.90377, 0.310825, 0.85838, 0.24483, 0.79162, 0.212065, 0.7302, 0.190505, 0.65398, 0.17123, 0.591725, 0.17933, 0.51484, 0
0.998505, 0.608385, 0.95983, 0.73515, 0.88451, 0.812075, 0.76656, 0.8906, 0.68387, 0.941455, 0.550535, 0.91656, 0.465865, 0.94637, 0.358655, 0.860365, 0.281465, 0.80844, 0.221155, 0.7406, 0.175, 0.67767, 0.17671, 0.57954, 0.166745, 0.511385, 0.17564, 0.43269, 0.226925, 0.385255, 0.263995, 0.32484, 0
0.971655, 0.599795, 0.98066, 0.704015, 0.90257, 0.782845, 0.783435, 0.85415, 0.70918, 0.91615, 0.574695, 0.947445, 0.525835, 0.96841, 0.37629, 0.919695, 0.285945, 0.87777, 0.248745, 0.812815, 0.172425, 0.75214, 0.155745, 0.65456, 0.114515, 0.578095, 0.12297, 0.478005, 0.124005, 0.410395, 0.16534, 0.328165, 0
0.96986, 0.64041, 0.90243, 0.764105, 0.790835, 0.865755, 0.674805, 0.902555, 0.553985, 0.952015, 0.399925, 0.946675, 0.30135, 0.910815, 0.205825, 0.814335, 0.118475, 0.70184, 0.09369, 0.59444, 0.093415, 0.47858, 0.123635, 0.365585, 0.183815, 0.26781, 0.26789, 0.19277, 0.368055, 0.145825, 0.455315, 0.143635, 0
0.949175, 0.675785, 0.836665, 0.811165, 0.71949, 0.971765, 0.481785, 0.90255, 0.38581, 0.87667, 0.374315, 0.74408, 0.213115, 0.642075, 0.16625, 0.552955, 0.263205, 0.469035, 0.09472, 0.469945, 0.334015, 0.26204, 0.435515, 0.2319, 0.53579, 0.240375, 0.621605, 0.28261, 0.68293, 0.349715, 0.714025, 0.566485, 0
0.645365, 0.550125, 0.61654, 0.586465, 0.518795, 0.67168, 0.56015, 0.63158, 0.53133, 0.606515, 0.476375, 0.563835, 0.468335, 0.539535, 0.46836, 0.520485, 0.472845, 0.50704, 0.47917, 0.4986, 0.48562, 0.49412, 0.491225, 0.492475, 0.49557, 0.492625, 0.4986, 0.49375, 0.50048, 0.49526, 0.50145, 0.496765, 0
0.792295, 0.32237, 1.0, 0.67669, 0.87688, 0.49718, 0.912595, 0.596805, 0.75094, 0.36184, 0.829885, 0.531955, 0.848685, 0.57331, 0.86184, 0.286655, 0.88064, 0.522555, 0.834585, 0.602445, 0.92387, 0.295115, 0.82425, 0.476505, 0.78418, 0.447145, 0.7641, 0.43327, 0.57801, 0.43891, 0.723835, 0.448455, 0
0.918045, 0.566075, 0.860855, 0.530295, 0.829145, 0.541575, 0.61944, 0.564805, 0.719185, 0.60165, 0.74709, 0.56343, 0.723735, 0.567535, 0.64676, 0.51461, 0.74079, 0.57878, 0.664175, 0.57308, 0.647475, 0.57319, 0.63218, 0.57265, 0.618205, 0.57157, 0.632145, 0.580685, 0.593835, 0.56816, 0.583275, 0.56599, 0
0.9704, 0.559665, 0.92869, 0.50519, 0.92562, 0.50773, 0.88483, 0.49861, 0.922295, 0.55458, 0.916445, 0.515135, 0.9134, 0.51753, 0.87419, 0.509715, 0.900095, 0.512025, 0.90431, 0.524505, 0.901295, 0.52676, 0.88668, 0.5111, 0.89529, 0.531175, 0.929695, 0.546255, 0.889315, 0.53545, 0.886345, 0.53754, 0
0.935555, 0.52163, 0.89973, 0.591485, 0.995045, 0.64646, 0.947275, 0.458315, 0.94299, 0.48986, 0.95223, 0.36638, 0.94705, 0.59982, 0.94322, 0.47679, 0.92226, 0.495045, 0.98941, 0.32988, 0.89477, 0.374495, 0.933305, 0.454035, 0.929835, 0.48546, 0.89387, 0.479495, 0.879675, 0.60906, 0.94119, 0.545965, 0
0.87458, 0.512745, 0.99497, 0.54896, 0.879275, 0.564385, 0.871565, 0.45406, 0.97921, 0.51241, 0.989605, 0.497655, 0.98055, 0.550975, 0.95741, 0.51878, 0.85513, 0.513415, 0.906105, 0.45976, 1.0, 0.5, 0.85882, 0.493965, 0.911355, 0.51276, 0.862175, 0.494635, 0.952045, 0.55533, 0.864185, 0.51375, 0
0.736685, 0.597635, 0.531065, 0.408285, 0.81158, 0.50503, 0.72781, 0.47781, 0.782545, 0.508875, 0.723375, 0.637575, 0.85799, 0.48077, 0.778105, 0.56213, 0.7071, 0.55769, 0.763835, 0.51421, 0.755915, 0.446745, 0.739645, 0.488165, 0.73257, 0.516295, 0.76775, 0.62574, 0.659765, 0.427515, 0.673075, 0.49852, 0
0.799435, 0.573445, 0.84934, 0.43032, 0.92561, 0.43032, 0.904895, 0.51224, 0.752355, 0.514125, 0.8371, 0.4774, 0.903955, 0.43126, 0.75706, 0.37759, 0.90772, 0.428435, 0.851225, 0.498115, 0.666665, 0.531075, 0.780605, 0.334275, 0.80722, 0.415815, 0.763655, 0.48964, 0.769305, 0.34369, 0.8371, 0.38983, 0
0.923565, 0.483015, 0.93206, 0.457535, 0.909765, 0.5, 0.868365, 0.461785, 0.859875, 0.43206, 0.874735, 0.441615, 0.887475, 0.40658, 0.89066, 0.393845, 0.80998, 0.449045, 0.895965, 0.421445, 0.94692, 0.483015, 0.92463, 0.369425, 0.870575, 0.38344, 0.83121, 0.388535, 0.863055, 0.31104, 0.829085, 0.375795, 0
